"","Abiotrophia","Acidaminococcus","Acinetobacter","Actinobacillus","Actinomyces","Adlercreutzia","Aerococcus","Aeromonas","Aggregatibacter","Akkermansia","Alistipes","Alloprevotella","Alloscardovia","Anaerococcus","Anaeroglobus","Anaerostipes","Anaerotruncus","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Bulleidia","Butyricicoccus","Butyricimonas","Butyrivibrio","Campylobacter","Capnocytophaga","Cardiobacterium","Catenibacterium","Centipeda","Cetobacterium","Citrobacter","Clostridium","Collinsella","Comamonas","Coprobacillus","Coprobacter","Coprococcus","Corynebacterium","Cronobacter","Cryptobacterium","Desulfovibrio","Dialister","Dorea","Dysgonomonas","Eggerthella","Eggerthia","Eikenella","Enterobacter","Enterococcus","Escherichia","Eubacterium","Faecalibacterium","Flavonifractor","Fretibacterium","Fusobacterium","Gardnerella","Gemella","Gordonibacter","Granulicatella","Haemophilus","Holdemania","Kingella","Klebsiella","Kosakonia","Lachnoanaerobaculum","Lactobacillus","Lactococcus","Lautropia","Leptotrichia","Leuconostoc","Megamonas","Megasphaera","Methanobrevibacter","Methanosphaera","Mitsuokella","Morganella","Mycoplasma","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pectobacterium","Pediococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Plesiomonas","Porphyromonas","Prevotella","Propionibacterium","Proteus","Providencia","Pseudoflavonifractor","Pseudomonas","Pusillimonas","Pyramidobacter","Ralstonia","Raoultella","Roseburia","Rothia","Ruminococcus","Saccharopolyspora","Scardovia","Selenomonas","Serratia","Shewanella","Shigella","Shuttleworthia","Slackia","Solobacterium","Staphylococcus","Stomatobaculum","Streptococcus","Subdoligranulum","Succinatimonas","Sutterella","Tannerella","Treponema","Turicibacter","unclassified","Veillonella","Weissella"
"ERR528323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04622,0,0,0,88.00826,0,0.09696,0,0.31135,0,0,0,0,0,0,0,0,0,0,0,0.25508,0,0,0,0,0,0,0,0,0,0.04517,0,0,0,0,0,0,0,2.37194,0,0.61273,0,0,0,0,0,0,0,0,0,0,2.7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07471,0,0,0,0,0,0.212980000000002,2.00943,0
"ERR528324",0,0,0,0.01149,0,0,0,0,0,0,0,0,0,0,0,0.02915,0,0,0,53.56981,0,0.16193,0,0.83468,0,0,0,0,0.00124,0,0,0,0,2.1199,0,4.29973,0,0,0.26471,0,0,0,0,0,0,0,0,0,0,0,0.00714,0,0,1.1736,0,0,0,0,7.98827,0,0.00801,0,0,2.42958,0,0,0,0,0,3.06098,0,0,0,0,0,1.35214,0,0,0,0,0,0,0,0,0,0,0,0,7.47659,0,0,0,0,0,0,0,0,0,0,0,0.00058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62638,0,0,0.59803,0,0,0,0.730330000000023,8.25573,0
"ERR528325",0,0,0,0,0,0,0,0,0,0,12.17868,0.04244,0,0,0,0,0,0.01238,0,46.10425,0,0.03883,0.20992,1.95098,0,0,0,0,0,0,0,0,0,0,0,3.38777,0.02954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12999,0.0396,0.07922,0,2.77624,0,0,0.19926,0,0.02558,0,0.09046,0,0,0,0.01694,0,0,0,0,0,0,0,0,0.11969,0,0,0,0,0,0,3.95041,0,0,0.413,0,0,3.93306,0.13233,0,0,0,0,0,0,0.04487,0,0,0,11.88065,0,0,0,0,0,0,0,0,0,3.48471,0,0.12702,0,0,0,0,0,0,0,0,0,0,0,0.46728,0.63876,0,0.60707,0,0,0,0.494380000000007,5.39469,0
"ERR528326",0,0,0,0,0,0,0,0,0,0,11.37795,0.03105,0,0,0,0,0,0.01786,0,45.92463,0,0.05746,0.27293,1.54756,0,0,0,0,0,0,0,0,0,0,0,3.48841,0.03398,0,0.00112,0,0,0,0,0,0,0,0,0,0.01669,0,0,0.99887,0.04948,0.1163,0,2.64099,0,0,0.20771,0,0.05624,0,0.0884,0,0,0,0,0,0,0,0,0,0,0,0,0.15846,0,0,0,0,0,0,4.06105,0,0,0.44399,0,0,4.35591,0.10492,0,0,0,0,0,0,0.03625,0,0,0,12.44247,0,0,0,0,0,0,0,0,0,3.81685,0,0.15101,0,0,0,0,0,0,0,0,0.0073,0,0,0.44612,0.58608,0,0.55333,0,0,0,0.554069999999996,5.35456,0
"ERR528327",0,0,0,0,0,0,0,0,0,0,0.20548,0,0,0,0,0.00233,0,0,0,10.39572,0,0.00216,0,2.82726,0,0,0,0,0,0,0,0,0,0,0,0.99639,0.12272,0,0,0,0.23873,0,0,0,0,0,0.40692,0,0,0,0,0,0,2.41112,12.32862,2.41681,0,0,2.61318,0,0,0,0,5.10404,0,0,0.45555,0,0,0,0,0,0,0,0.71641,0,0,0,0,0,0,0,0.06757,0,0,0,0,0.03485,0.42511,0.00834,0,0,0,0,0,0,0,0,0,0,37.0224,0,0,0,0,0,0,0,0,0,5.43385,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,2.95145,0.04214,0,0.77364,0,0,0,10.46989,1.51502,0
"ERR528328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"ERR528330",0,0,0,0,0,0,0,0,0,0.00316,1.49208,0,0,0,0,0,0,0,0,65.15482,0,0.16764,0.22221,1.56679,0,0,0.00486,0,0,0,0,0,0,0,0.00164,0.97181,0.13284,0,0.21461,0,0.13513,0,0,0,0,0,0.5287,0,0.06584,0,0,0,0,0.29977,3.80285,5.43427,0.00959,0,0.24164,0,0,0,0,0.6665,0.033,0,0.05681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33837,0,0,0,0,0,2.11662,0,0,0,0,0,0,0,0,0,0,0,0.00533,0,0,0,0,0,0,0,0,0,9.51927,0,0.43279,0,0,0,0,0,0,0,0,0,0.09215,0,0.20887,0.14859,0,3.04715,0,0,0,2.84533999999999,0.03896,0
"ERR528331",0,0,0,0,0,0,0,0,0,0.00369,0.51735,0,0,0,0,0.0108,0,0,0,46.2131,0.06032,0,0.51896,1.4384,0,0,0,0,0,0,0,0,0,0,0.03835,0.22506,0.67851,0,0.01347,0,0,0,0,0,0,0,0.08699,0,0.02298,0,0,0.16731,0,2.99256,3.761,5.55297,0.005,0,0.90065,0,0,0,0,0.14588,0.06381,0,0.01409,0,0,0,0,0,0,0,15.55745,0,0.00969,0,0,0,0,0,0.20182,0,0,0,0,0,2.85747,0,0,0,0,0,0,0,0,0,0,0,8.93607,0,0,0,0,0,0,0,0,0,5.57463,0,0.5662,0,0,0,0,0,0,0,0,0,0,0,0.28154,0.12269,0,0,0,0,0.00157,2.33027999999997,0.12934,0
"ERR528332",0,0,0,0,0,0.01418,0,0,0,0.19843,16.09908,0,0,0,0,0.00029,0.02839,0,0,14.35407,5.72587,3.4351,0.10401,0.53692,0,0,0.00196,0,0,0,0,0,0,0,0,4.34619,0.09359,0,0.05716,0.00328,3.79701,0,0,0,0.18497,0,0.18674,0,0,0,0,0,0,0.24349,26.74323,6.15044,0,0,0,0,0,0,0,0,0.02492,0,0.01988,0,0,0.71885,0,0,0,0,0,0,0,0,0,0,0,0,2.74534,0,0,0.33981,0.05021,0,4.81315,0.22198,0,0.24306,0,0,0,0,0,0,0,0,1.02304,0,0,0,0.00143,0,0,0,0,0,0.81656,0.00456,2.48171,0,0,0,0,0,0,0,0,0,0,0,0.00619,2.71028,0,0,0,0,0,1.45877999999998,0.01585,0
"ERR528333",0,0,0,0,0,0,0,0,0,0,0.60968,0,0,0,0,0.09574,0,0,0,64.01986,0,0.03983,0.38338,0.85311,0,0,0,0,0,0,0,0,0,0,0,0.14267,0.06558,0,0,0,0.29598,0,0,0,0,0,0.28628,0,0.02621,0,0,0.00909,0,1.24698,0.91078,3.4126,0.02131,0,0.96701,0,0,0,0,0.10134,0,0,0.13261,0,0,1.23906,0,0,0,0,7.66762,0,0,0,0,0,0,0,0,0,0,0.19107,0,0,5.89931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18536,0,0.02015,0,0,0,0,0,0,0,0,0,0,0,0.26813,2.60531,0,0,0,0,0,0.0896500000000202,0.2143,0
"ERR528335",0,0,0,0,0,0,0,0,0,0,0.01738,0,0,0,0,0.02053,0,0,0,56.85184,0.01851,0.01516,0.1018,5.53658,0,0,0,0,0,0,0,0,0,0,0.1616,6.59966,0.02577,0,1.44406,0,0.05723,0,0,0,0,0,0.4257,0,0.01045,0,0,0.27889,0,8.22893,1.47047,5.26036,0.00133,0,1.12264,0,0,0,0,0.02514,0,0,2.5658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02601,0,0,0.005,0,0,4.28271,0,0,0.12968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16988,0,0.02451,0,0,0,0,0,0,0,0,0,0,0,0.30674,0.06075,0,0,0,0,0,4.44316999999999,0.31172,0
"ERR528336",0,0,0,0,0,0,0,0,0,0,0.40562,0,0,0,0,0.12204,0,0,0,44.7254,0.19497,10.33351,0.06367,0.95003,0,0,0,0,0,0,0,0,0,0.02657,0,8e-04,0.32911,0,0,0,0.98284,0,0,0,0,0,0.62564,0,0,0,0,0,0,0.25735,0.88868,11.64882,0.01055,0,0.00223,0,0,0,0,0.27384,0,0,0.01019,0,0,0.71786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63423,0,0,0.04053,0,0,0,0,0,1.36525,0,0,0.07629,0,0,0,0,0,0,0,0,0,17.0617,0,1.7412,0,0,0,0,0,0,0,0,0,0,0,0.03771,0.7042,0,2.03386,0,0,0,3.73530999999998,0,0
"ERR528337",0,0.00359,0,0,0,0.01261,0,0,0,2.21945,4.55798,0,0,0,0,0.05192,0.01086,0,0,12.44068,1.156,1.13281,0.19909,0.39372,0,0,0.00046,0,0,0,0,0,0,0,0,0.03604,0.10577,0,0,0,0.14943,0,0,0,0,0,0.17449,0,0,0,0,0.18758,0,0.17734,5.81125,3.24151,0.01543,0,0,0,0,0,0,0.02917,0.01511,0,0.14246,0,0,0,0,0,0,0,0,0.15199,0,0,0,0,0,0,0.64344,0.0023,0,0.83136,0.01629,0,1.8033,0.40309,0,0.66941,0,0,0,0,0,0,0,0,56.43211,0,0,0,0,0,0,0,0,0,2.76183,0,1.55756,0,0,0,0,0,0,0,0,0,0,0,0.28209,0.10042,0,0,0,0,0,2.05323999999999,0.02682,0
"ERR528721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.96386,0,0,0,0,0,0,0,12.01202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56833,0,0,0,0,0,0,0,12.717,15.78222,2.1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03827,0,0,2.45926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27691,0,1.55482,0,0,0,0,0,0,0,0,0,0,0,1.11068,0,0,0,0,0,0,0,0.33133,0
"ERR528722",0,0,0,0.00234,0,0.02153,0,0.02485,0,0.59879,0,0,0,0,0,0.00299,0.01356,0,0,35.47395,0,0.09516,0,0.94768,0,0,0,4.70528,0,0,0,0,0,0.00047,0.3052,0.10781,0,0,0,0,0.19233,0,0,0,0.01026,1.36357,0.15114,0.0698,0.03925,0,0,0.01043,0,19.99598,10.67314,4.10867,0,0,0,0,0,0.01989,0.00077,0.16083,0.01011,0,0.14506,0,0,0.47029,0.00987,0,0,0,0,0.00038,0,0,0,0.00599,0,0,0.00246,0,0,0.40561,0,0.0184,4.74726,0,0,0,0,0,0,0,0,0,0.00057,0,0.00501,0,0.00228,0,0,0,0,0.02286,0,0,5.65576,0.00019,2.9274,0,0,0,0,0,0,0,0,0,0,0,2.97198,0.19743,0,0,0,0,0,2.37700999999997,0.89251,0.0359
"ERR528723",0,0,0,0.02146,0,0,0,0,0.01407,0,0.17069,0.00329,0,0,0,0.00543,0.00982,0,0,5.31494,0.01031,0,0.01615,0.37193,0,0,0,0,0.08223,0,0,0.05041,0,0,0.01974,0.01502,0.031,0,0,0.01144,0.1585,0,0,0,0,0,0.27852,0,0,0,0,0.77513,0.00769,0.2113,3.75997,8.19991,0,0,0.55025,0,0.00329,0,0.01637,2.61641,0,0,0.99461,0,0,5.79648,0,0,0,0,0.09798,0.04924,0.00146,0,0,0,0,0.00348,0.07721,0,0.00184,0.0029,0,0,0.81324,0.28445,0,0.02011,0,0,0,0,0,2.61033,0,0,47.28776,0,0.0053,0,0,0,0,0,0,0,1.10657,0.00353,0.16329,0,0,0,0,0,0,0,0,0,0,0,8.07329,0.05537,0,0,0,0,0,4.50470999999997,5.07666,0.24492
"ERR528724",0,0,0,0,0,0,0,0,0.0267,0,0,0,0.02477,0,0,0.32517,0,0.0015,0,43.33089,0,1.20811,0,9.55083,0,0,0,0,0.10072,0,0,0,0,0,0.00483,3.94504,0,0,0.43629,0,0,0,0,0,0,0,0,0,0.00623,0,0,0.12382,0.00632,1.23309,0,0.00034,0.04179,0,3.04522,0,0,0,0.00204,0.70433,0,0,0.23008,0,0,0,0,0,0.00115,0,0,0.06691,0,0,0,0,0,0,0,0,0,0,0,0,4.26472,0,0,0,0,0,0,0,0,0,0,0,0.00713,0,0,0,0,0,0,0,0,0,0.00038,0.00168,0,0,0,0,0,0,0,0,0,0,0,0,12.54828,0.0658,0,0,0,0,0,6.68442000000002,12.00217,0.00925
"ERR528725",0,0.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.99869,0,0.51875,0,5.71799,0,0,0,0,0.02455,0,0,0,0,0,0,3.85414,0,0,0.01373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202,0.96888,0.00145,0.0066,0.05584,0,0.00969,0,0,0,0,0.57813,0,0,0.08778,0,0,0.17187,0,0,0,0,0,1.78085,0,0,0,0,0,0,0,0,0,0,0,0,0.0763,0,0,0,0,0,0,0,0,0,0,0,0.06121,0,0.11543,0,0,0,0,0,0,0,0.00082,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37144,0.04978,0,0,0,0,0,1.21430999999997,16.15541,0.03424
"ERR528726",0,0,0,0,0,0,0,0,0,0,0.01452,0,0,0,0,0,0,0.04421,0,69.26434,0,0,0.00217,0.37681,0,0.06786,0,0,0,0,0,0,0,0,0,0.05892,0,0,0,0,0,0,0,0.00056,0,0,0,0,0,0,0,0,0.24333,0,0,6.10218,0,0,0.14462,0,0,0,0.11882,0,0,0,0,0,0,7.71238,0,0,0,0,0,0,0,0,0,0,0,0,0.01635,0.00107,0,0.01842,0,0,10.75502,0,0,0,0,0,0,0,0.01818,0,0,0,3.22451,0,0,0,0,0,0,0,0,0,0,0.09595,0,0,0,0,0,0,0,0,0,0,0,0,0.46543,0,0,0,0,0,0,0.0887699999999683,1.16558,0
"ERR528727",0,0,0,0,0,0,0,0,0.00327,0,0.00593,0,0,0,0,0.00544,0,0.00094,0,10.81072,0,1.5847,0,2.89622,0,0.00586,0,0,0,0,0,0,0,0,0,1.97105,0,0,0,0,0,0,0,0,0,0,0.63766,0,0,0,0,0,0,0.03075,2.16324,1.09139,0,0,0.0972,0,0,0,0.03089,0.7879,0,0,0,0,0,2.93793,0,0,0.02901,0,0,0.03231,0,0,0,0,0,0.00558,0,0,0,0,0,0,0.35017,0,0,0.00327,0,0,0,0,0,0,0,0,0.26862,0,0,0,0,0,0,0,0,0,18.6562,0.03845,2.06707,0,0,0,0,0,0,0,0,0.00797,0,0,34.84832,0.01339,0,0,0,0,0,2.05887000000001,16.55968,0
"ERR528728",0,0,0,0,0.02856,0,0,0,0.01809,0,0.0249,0,0,0,0,0.00887,0,0.00561,0,11.5954,0,3.17415,0.0051,2.27416,0,0.02172,0,0,0.00161,0,0,0,0,0,0,1.24884,0,0,0.00289,0,0,0,0,0,0,0,0.69859,0,0.00715,0,0,0,0,0.03228,1.99536,1.91631,0,0,0.07075,0,0,0,0.03212,0.70238,0.00142,0,0.01117,0,0,4.65158,0,0,0.01689,0,0,0.05857,0,0,0.00502,0,0,0,0.02337,0,0,0,0,0,0.48098,0,0.00552,0.0206,0,0,0,0,0,0,0,0,0.26018,0,0,0,0,0,0,0,0,0,18.53007,0.06306,2.68292,0,0.00411,0,0,0,0,0,0,0.01266,0,0.00296,32.23339,0.06101,0,0,0,0,0,1.60198,15.4077,0
"ERR528729",0,0,0,0,0,0,0,0,0,0,4.78856,0,0,0,0,0,0,0,0,6.69449,0.34408,0,0,0.59576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74968,0,0,0,0,0,0,9.04487,15.2046,7.41179,0,0,0,0,0,0,0,1.23772,0,0,0,0,0,12.698,0,0,0,0,0,0,0.5312,0,0,0,0,0,0.44879,0,0,0.01241,0,0,1.03505,0.0552,0,0,0,0,0,0,0,0,0,0,20.91551,0,0,0,0,0,0,0,0,0,1.12411,0,0.09326,0,0,0,0,0,0,0,0,0,0,0,6.61712,1.25917,0,0,0,0,0,0.150130000000004,8.9885,0
"ERR528730",0,0,0,0,0,0.00386,0,0,0,0,8.03919,0.01689,0,0,0,0,0.04797,0,0,6.61506,0.41258,0,0,0.54215,0,0,0,0,0,0,0,0,0,0,0,0.09992,0.04761,0,0,0.00496,0,0,0,0,0,0.02993,0.0696,0,0,0,0,0,0,13.10172,11.94136,9.78648,0,0,0,0,0,0,0,1.02809,0,0,0,0,0,9.48792,0,0,0,0,0,0.11451,0.26248,0,0,0,0,0,1.24211,0,0,0.1626,0,0,0.7217,0.08257,0,0.11028,0,0,0,0,0,0,0,0,19.40773,0,0,0,0,0,0,0,0,0,0.63875,0,0.31092,0,0,0,0,0,0,0,0,0,0,0,5.60848,1.81464,0,0,0,0,0,0.586979999999983,7.66096,0
"ERR528731",0,0,0,0,0,0.02687,0,0,0,0,7.14135,0.02296,0,0,0,0,0.05301,0,0,8.88466,0.45326,0.06056,0.00714,0.57726,0,0,0,0,0,0,0,0,0,0,0,0.18698,0.06391,0,0,0.01942,0,0,0,0,0,0.04188,0.08211,0,0.01244,0,0,0,0,11.85135,12.69079,9.81353,0,0,0,0,0,0,0,1.02384,0,0,0,0,0,9.79482,0,0,0,0,0.31766,0.06931,0.36137,0,0,0,0,0,1.20825,0,0,0.14782,0,0,1.0109,0.16912,0,0.10998,0,0,0,0,0,0,0,0,18.61301,0,0,0,0,0,0,0,0,0,0.20748,0,0.34084,0,0,0,0,0,0,0,0,0,0,0,5.61723,1.27037,0,0,0,0,0,0.636849999999953,7.11167,0
"ERR528732",0,0,0,0.11506,0.0085,0,0,0,0.11673,0,0,0.10691,0,0,0,0,0,0.03406,0,12.00648,0,0.91078,0,2.03508,0,0,0,0,0.23361,0,0,0,0,0,0,9.38058,0,0,0.06515,0,0,0,0,0,0,0.02714,0,0,0,0,0.01204,0,0,0.44504,0.01147,0.41965,0,0,2.22627,0,0.05193,0,0.0256,18.97187,0,0,0,0,0,0,0,0,0.03875,0,0,1.79213,0,0,0,0,0,0,0,0,0,0,0,0,11.25327,0,0,0,0.00333,0,0,0,0.58533,0,0,0,0.63265,0,0,0,0,0,0,0,0,0,0.01304,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09998,0,0,1.37431,0,0,0,0.299930000000003,23.70333,0
"ERR528733",0,0,0,0,0,0,0,0,0,0,3.50376,0,0,0,0,0.08432,0,0,0,30.1292,0.97718,0,0.17794,0.36703,0,0,0,0,0,0,0,0.08682,0,0,0,0,0,0,0,0.29759,0,0,0,0,0,0,0.0489,0,0,0,0,0,0,0.08343,2.26363,3.92055,0,0,0,0,0,0,0,0.47649,0,0,0.04814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07153,0,0,0.13895,0,0,1.08436,0.4601,0,0,0,0,0,0,0,0,0,0,46.66682,0,0,0,0,0,0,0,0,0,5.87632,0,0.73235,0,0,0,0,0,0,0,0,0,0,0,0.10773,0.33394,0,0,0,0,0,0.688009999999977,0.37491,0
"ERR528734",0,0,0,0,0,0.00826,0,0,0,0,4.9099,0,0,0,0,0.09074,0,0,0,28.65626,1.03015,0.0385,0.38225,0.35687,0,0,0,0,0,0,0,0.06377,0,0,0,0.02267,0.02836,0,0,0.24194,0.0061,0,0,0,0,0.00463,0.09475,0,0,0,0,0,0,0,2.42992,4.99636,0.03346,0,0,0,0,0,0,0.29676,0.02669,0,0.01061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10361,0,0,0.25111,0,0,1.08495,0.56585,0,0,0,0,0,0,0,0,0,0,45.7796,0,0,0,0,0,0,0,0,0,5.24851,0,0.79781,0,0,0,0,0,0,0,0,0,0,0,0.05085,0.34293,0,0,0,0,0,0.946739999999949,0.09909,0
"ERR528735",0,0,0,0,0.00254,0,0,0,0.00065,0,0.59402,0,0,0,0,0.00179,0,0,0,24.67012,0,1.68018,0,1.1388,0,0,0,0,0.01243,0,0,0,0,0,0,0.01846,0,0,0.03014,0,0.02197,0,0,0,0,0,0.49047,0,0.01901,0,0,0,0,4.46449,33.2987,16.48234,0.01565,0,0.46402,0,0,0,0.00226,0.20332,0,0,0.01673,0,0,0.28183,0,0,0.01008,0,0.00815,0.02928,0,0,0,0,0,0.04334,0.98813,0,0,0,0,0,0.77482,0,0,0,0,0,0,0,0,0,0,0,0.1673,0,0,0,0,0,0,0,0,0,5.01142,0.00947,1.99126,0,0,0.00141,0,0,0,0,0,0.00021,0,0,2.10711,0.2863,0,0,0,0,0,1.41435000000001,3.24745,0
"ERR528736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32848,0,0,0,71.88281,0,0,0,3.11729,0,0,0,0,0.00652,0,0,0,0,0,0,2.49431,0,0,0.19106,0,0,0,0,0,0,0,0.0024,0,0.02297,0,0,0,0,4.94807,0.01428,0.00482,0.02528,0,4.82071,0,0,0,0.00113,0.56559,0,0,0,0,0,0.09788,0,0,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26404,0,0,0,0,0,0,0,0,0,0,0,0.00825,0,0,0,0,0,0,0,0,0,0.00386,0.00238,0.00159,0,0.00578,0.00139,0,0,0,0,0,0,0,0,0.40856,0.05485,0,0,0,0,0,0.610800000000012,7.11394,0
"ERR528737",0,0,0,0,0,0,0,0,0.00818,0,0.73249,0,0,0,0,0,0,0,0,1.26508,0,0.00978,0.0816,0.29361,0,0,0,0,0,0,0,0.4663,0,0,0,0,0.13147,0,0,0,1.45734,0,0,0,0,0,0.16201,0,0,0,0,0,0,0.03378,2.84228,3.87706,0,0,0.00162,0,0,0,0,0.15873,0,0,0,0,0,0,0,0,0,0,15.68134,0,0,0,0,0,0,0,0,0,0,0.01749,0,0,0.38668,1.03404,0,0,0,0,0,0,0,0,0,0,69.19738,0,0,0,0,0,0,0,0,0,0.53111,0,0.1189,0,0,0,0,0,0,0,0,0,0,0,0.10177,0.10072,0,1.02954,0,0,0,0.211230000000015,0.06847,0
"ERR528738",0,0,0,0,0,0,0,0,0,0,2.16944,0,0,0,0,0,0,0,0,62.25558,0,0,0.27096,0.27568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82344,0,0,0,0,0,0,0.45188,1.80246,8.06053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19815,0,0,8.18723,0,0,0.31918,0,0,0,0,0,0,0,0,0.82018,0,0,0,0,0,0,0,0,0,2.87474,0,3.06824,0,0,0,0,0,0,0,0,0,0,0,0.35151,3.75745,0,0,0,0,0,-1.4210854715202e-14,4.31335,0
"ERR528739",0,0,0,0.04309,0.01073,0,0,0.38368,0.02022,0,0,0,0,0,0,0,0,0.00091,0,36.61663,0,0.25219,0.12106,0.49031,0,0,0,0,0.13544,0,0,0,0,0,0,1.02379,0.00596,0,0.00119,0,0,0,0,0,0,0.00586,0.07785,0,0,0,0.00091,0.20436,0.00846,0.37796,1.34888,6.59624,0.0421,0,0.93064,0,0.0022,0,0.04155,8.44843,0.01216,0,0.27805,0,0,1.03958,0,0.00229,0.01245,0,0.00339,0.37704,0,0,0.00544,0,0,0.00222,0,0,0,0,0,0,0.09951,0,0,0,0,0,0,0,0.00644,0,0,0,16.25826,0,0,0,0,0,0,0,0,0,0.17642,0.00959,0,0,0,0.0227,0,0,0.02437,0,0.0097,0,0,0,5.40923,0.02382,0,0,0,0,0.1328,0.0576200000000568,18.84628,0
"ERR528740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99999998896328e-06,16.88257,0
"ERR528741",0,0,0,0.11068,0.01054,0,0,0.00113,1.6117,0,0,0.01057,0,0,0,0.07453,0,0,0,66.23071,0,0.34825,0,1.73837,0,0,0,0,0.03478,0,0.00335,0,0,0.21072,0.0439,1.71264,0,0,0.24757,0,0,0,0,0,0,0.24883,0,0,0.00371,0,0,0.8948,0.00018,4.59908,0.00162,0.10346,0.5732,0,1.12563,0,0,0,0,7.51861,0,0,1.57793,0,0,0,0.00606,0.00935,0,0,1.3938,0.02327,0,0,0,0,0,0.05551,0,0,0,0,0,0.00623,0,0,0,0,0,0,0,0,0,0,0.08707,0,0.03672,0,0,0,0,0,0,0,0.00112,0,4.17169,0.0039,0,0,0,0.00339,0,0,0,0,0,0,0,0,2.53808,0.00388,0,0,0,0,0,0.424020000000041,2.19031,0.00911
"ERR528742",0,0,0.00704,0,0,0,0,0,0,0,0,0,0,0,0,0.00115,0,0,0,1.7607,0,0,0,0.8287,0,0,0,0,0,0,0,0,0,0,0,0.6854,0.00119,0,0.08295,0,0,0,0,0,0,0,0.17687,0,0,0,0,0,0,27.64338,3.4631,1.88055,0,0,0.25141,0,0,0,0,0.08877,0,0,0.24683,0,0,0,0,0,0,0,0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05887,0.00622,0,0,0,0,0,0,0,0,0,0,16.05784,0,0,0,0,0,0,0,0,0,0.30291,0,0.02482,0,0,0,0,0,0,0,0,0,0,0,0.63352,0.07549,0,0,0,0,0,45.6567,0.06524,0
